268;55;228;251;land;false;hills;1
269;239;175;246;land;false;jungle;1
270;232;102;253;land;false;plains;1
271;216;203;101;land;false;plains;1
272;225;183;125;land;false;plains;1
273;224;219;91;land;false;desert;1
274;200;157;208;land;false;hills;1
275;110;222;175;land;false;forest;1
276;206;170;226;land;false;hills;1
277;203;189;150;land;false;plains;1
278;133;251;244;land;false;plains;1
279;131;158;224;land;false;plains;1
280;168;244;230;land;false;mountain;1
281;187;131;200;land;false;jungle;1
282;197;224;111;land;false;plains;1
283;169;188;247;land;false;forest;1
284;226;156;224;land;false;plains;1
285;225;228;58;land;false;plains;1
286;203;74;245;land;false;hills;1
287;240;238;248;land;false;mountain;1
288;190;234;161;land;true;plains;1
289;130;236;248;land;false;plains;1
290;121;166;224;land;false;plains;1
291;210;211;145;land;false;plains;1
292;142;202;200;land;false;forest;1
293;193;143;191;land;false;plains;1
294;209;185;126;land;false;plains;1
295;58;237;253;land;false;desert;1
296;226;180;108;land;false;mountain;1
297;225;152;240;land;false;plains;1
298;223;97;202;land;false;hills;1
299;159;189;184;land;false;mountain;1
300;186;219;193;land;false;plains;1
301;195;138;239;land;false;plains;1
302;207;252;228;land;false;jungle;1
303;51;245;224;land;false;mountain;1
304;251;245;89;land;true;plains;1
305;89;215;204;land;false;plains;1
306;199;134;200;land;true;plains;1
307;163;95;254;land;false;desert;1
308;188;173;189;land;false;jungle;1
309;189;201;176;land;false;desert;1
310;184;215;120;land;false;desert;1
311;246;212;237;land;false;mountain;1
312;234;204;213;land;false;mountain;1
313;183;106;220;land;false;hills;1
314;26;246;234;land;false;plains;1
315;248;206;203;land;false;forest;1
316;190;231;194;land;false;desert;1
317;154;195;204;land;false;plains;1
318;164;187;253;land;false;jungle;1
319;246;17;253;land;false;jungle;1
320;131;211;212;land;false;urban;1
321;242;229;156;land;false;forest;1
322;248;246;120;land;false;plains;1
323;217;205;246;land;false;mountain;1
324;102;254;175;land;false;mountain;1
325;209;159;195;land;false;plains;1
326;250;195;80;land;false;plains;1
327;235;250;140;land;false;mountain;1
328;172;223;112;land;false;mountain;1
329;196;238;120;land;false;mountain;1
330;171;126;241;land;false;plains;1
331;248;240;171;land;false;plains;1
332;243;81;217;land;false;plains;1
333;146;254;114;land;false;plains;1
334;113;165;235;land;true;jungle;1
335;164;227;195;land;false;jungle;1
336;173;199;158;land;true;plains;1
337;200;146;238;land;false;plains;1
338;94;198;253;land;false;jungle;1
339;240;214;206;land;false;plains;1
340;114;215;243;land;true;plains;1
341;187;139;197;land;false;forest;1
342;205;235;78;land;false;mountain;1
343;189;125;218;land;false;plains;1
344;212;241;66;land;false;plains;1
345;154;247;253;land;false;desert;1
346;142;196;230;land;true;desert;1
347;227;161;152;land;false;hills;1
348;191;151;253;land;false;desert;1
349;82;190;243;land;false;plains;1
350;127;246;190;land;false;marsh;1
351;223;163;127;land;false;plains;1
352;223;116;247;land;false;forest;1
353;181;158;239;land;false;plains;1
354;247;244;70;land;true;forest;1
355;251;159;181;land;false;jungle;1
356;186;129;194;land;false;plains;1
357;233;53;241;land;false;forest;1
358;148;232;248;land;true;plains;1
359;222;71;233;land;false;plains;1
360;253;224;95;land;false;mountain;1
361;217;142;247;land;false;plains;1
362;134;224;202;land;false;jungle;1
363;164;213;228;land;false;jungle;1
364;137;181;248;land;false;forest;1
365;220;224;94;land;false;forest;1
366;218;54;237;land;false;plains;1
367;245;191;192;land;false;plains;1
368;161;179;244;land;false;mountain;1
369;145;233;198;land;false;plains;1
370;130;171;220;land;false;forest;1
371;179;100;242;land;false;mountain;1
372;247;246;176;land;true;plains;1
373;241;201;229;land;false;forest;1
374;188;174;247;land;false;mountain;1
375;156;204;184;land;false;plains;1
376;112;150;241;land;false;mountain;1
377;213;124;250;land;false;mountain;1
378;243;230;249;land;false;desert;1
379;241;243;87;land;true;plains;1
380;224;111;189;land;false;plains;1
381;251;198;149;land;false;mountain;1
382;84;239;232;land;false;plains;1
383;251;114;230;land;false;plains;1
384;149;155;240;land;false;hills;1
385;222;39;240;land;false;mountain;1
386;219;124;240;land;false;mountain;1
387;234;144;199;land;false;plains;1
388;186;167;174;land;false;plains;1
389;208;187;202;land;true;forest;1
390;120;254;189;land;false;jungle;1
391;221;213;165;land;false;plains;1
392;209;89;222;land;true;desert;1
393;186;194;249;land;false;plains;1
394;57;218;241;land;false;mountain;1
395;106;214;250;land;false;plains;1
396;178;157;197;land;true;forest;1
397;244;92;245;land;false;mountain;1
398;247;133;147;land;false;forest;1
399;187;240;234;land;false;jungle;1
400;178;250;243;land;false;plains;1
401;197;104;232;land;true;plains;1
402;120;180;201;land;false;forest;1
403;131;204;213;land;false;jungle;1
404;197;177;141;land;false;forest;1
405;226;99;184;land;false;forest;1
406;250;109;220;land;false;forest;1
407;192;174;235;land;false;plains;1
408;231;99;254;land;false;plains;1
409;227;198;233;land;false;plains;1
410;254;174;149;land;false;desert;1
411;241;134;250;land;false;plains;1
412;202;249;78;land;false;plains;1
413;183;183;245;land;false;forest;1
414;240;132;177;land;false;hills;1
415;254;245;91;land;false;forest;1
416;183;248;124;land;false;forest;1
417;99;199;254;land;false;mountain;1
418;236;222;66;land;false;plains;1
419;158;195;253;land;true;plains;1
420;231;177;230;land;false;plains;1
421;203;202;214;land;false;plains;1
422;211;201;151;land;true;plains;1
423;154;228;168;land;false;desert;1
424;168;218;132;land;false;mountain;1
425;161;208;183;land;false;plains;1
426;163;220;239;land;false;hills;1
427;233;202;114;land;false;jungle;1
428;241;120;204;land;false;urban;1
429;245;234;93;land;false;plains;1
430;123;201;242;land;false;plains;1
431;216;105;246;land;false;plains;1
432;84;250;167;land;false;plains;1
433;204;121;219;land;false;forest;1
434;97;196;230;land;false;mountain;1
435;164;241;228;land;false;urban;1
436;231;239;144;land;true;plains;1
437;245;171;214;land;true;plains;1
438;201;190;124;land;false;plains;1
439;146;251;225;land;false;marsh;1
440;239;109;186;land;false;mountain;1
441;133;240;224;land;true;plains;1
442;180;161;249;land;false;plains;1
443;216;126;165;land;false;jungle;1
444;137;208;239;land;false;mountain;1
445;230;77;243;land;true;desert;1
446;144;170;187;land;false;jungle;1
447;101;206;201;land;false;urban;1
448;234;224;130;land;false;jungle;1
449;231;243;172;land;false;urban;1
450;136;232;139;land;true;plains;1
451;74;201;245;land;false;plains;1
452;208;205;193;land;true;forest;1
453;233;182;164;land;false;jungle;1
454;205;171;194;land;false;hills;1
455;212;178;151;land;true;desert;1
456;205;218;224;land;false;marsh;1
457;86;248;253;land;false;plains;1
458;98;238;253;land;false;marsh;1
459;124;254;163;land;false;forest;1
460;194;101;206;land;false;jungle;1
461;243;170;113;land;false;plains;1
462;201;214;115;land;true;forest;1
463;187;84;247;land;false;jungle;1
464;92;225;220;land;true;urban;1
465;207;187;209;land;false;mountain;1
466;216;204;191;land;false;mountain;1
467;236;219;152;land;false;forest;1
468;217;243;215;land;true;plains;1
469;208;146;223;land;false;plains;1
470;175;197;212;land;false;hills;1
471;236;36;234;land;false;plains;1
472;233;241;185;land;false;hills;1
473;161;166;176;land;false;marsh;1
474;117;236;201;land;false;plains;1
475;253;201;68;land;false;mountain;1
476;181;247;90;land;false;plains;1
477;95;248;249;land;false;plains;1
478;229;228;83;land;false;desert;1
479;78;196;241;land;false;mountain;1
480;227;183;144;land;false;forest;1
481;118;234;240;land;false;forest;1
482;131;254;226;land;false;plains;1
483;213;53;235;land;false;hills;1
484;228;56;223;land;false;plains;1
485;193;161;249;land;false;urban;1
486;182;95;236;land;false;urban;1
487;227;225;229;land;false;jungle;1
488;215;208;192;land;false;mountain;1
489;123;181;220;land;false;forest;1
490;132;205;188;land;false;hills;1
491;175;99;251;land;false;plains;1
492;130;251;123;land;false;plains;1
493;165;243;114;land;false;jungle;1
494;224;241;198;land;false;forest;1
495;177;154;243;land;false;plains;1
496;238;84;254;land;false;mountain;1
497;226;249;253;land;false;plains;1
498;204;210;100;land;true;plains;1
499;182;233;167;land;false;hills;1
500;227;144;191;land;false;jungle;1
501;214;163;148;land;false;mountain;1
502;237;96;182;land;false;jungle;1
503;240;69;254;land;false;plains;1
504;243;153;226;land;false;mountain;1
505;151;203;155;land;false;jungle;1
506;163;242;161;land;false;hills;1
507;236;91;254;land;false;mountain;1
508;205;233;161;land;false;jungle;1
509;194;194;225;land;false;hills;1
510;248;219;149;land;false;plains;1
511;248;188;196;land;false;plains;1
512;150;211;224;land;false;plains;1
513;252;204;238;land;false;desert;1
514;161;156;228;land;false;jungle;1
515;176;189;186;land;false;hills;1
516;206;154;249;land;true;plains;1
517;243;147;166;land;false;plains;1
518;221;156;224;land;false;forest;1
519;159;236;122;land;false;jungle;1
520;223;254;83;land;false;forest;1
521;207;234;179;land;false;plains;1
522;171;174;193;land;false;jungle;1
523;221;181;161;land;false;mountain;1
524;221;207;111;land;true;plains;1
525;157;173;204;land;true;plains;1
526;218;69;224;land;false;plains;1
527;252;32;222;land;false;plains;1
528;199;122;239;land;false;mountain;1
529;246;57;233;land;false;forest;1
530;226;211;75;land;false;marsh;1
531;76;202;233;land;false;plains;1
532;152;238;199;land;false;plains;1
533;143;201;222;land;false;mountain;1
534;240;77;196;land;false;jungle;1
535;171;209;243;land;true;forest;1
536;132;229;171;land;false;jungle;1
537;209;191;154;land;true;plains;1
538;175;200;163;land;false;desert;1
539;195;185;148;land;true;plains;1
540;227;233;97;land;true;forest;1
541;249;167;245;land;true;plains;1
542;228;211;67;land;false;forest;1
543;159;199;162;land;false;plains;1
544;121;202;244;land;false;plains;1
545;189;240;130;land;false;plains;1
546;188;205;252;land;true;urban;1
547;53;223;231;land;false;mountain;1
548;192;122;236;land;false;mountain;1
549;236;148;228;land;false;hills;1
550;218;229;165;land;false;mountain;1
551;154;114;239;land;true;forest;1
552;216;237;243;land;false;plains;1
553;212;204;195;land;false;mountain;1
554;203;179;182;land;false;plains;1
555;192;135;250;land;false;forest;1
556;113;248;209;land;false;forest;1
557;245;165;166;land;false;urban;1
558;214;149;219;land;false;plains;1
559;190;155;245;land;true;plains;1
560;250;227;159;land;false;plains;1
561;213;198;106;land;false;forest;1
562;228;251;74;land;false;plains;1
563;185;157;194;land;false;plains;1
564;184;234;164;land;false;forest;1
565;157;239;118;land;false;jungle;1
566;150;217;167;land;false;forest;1
567;212;125;254;land;false;plains;1
568;253;127;161;land;false;plains;1
569;241;242;183;land;false;forest;1
570;77;225;247;land;false;plains;1
571;222;120;180;land;false;plains;1
572;248;187;85;land;false;mountain;1
573;172;242;122;land;false;desert;1
574;142;138;232;land;false;mountain;1
575;180;213;160;land;false;hills;1
576;245;201;211;land;false;mountain;1
577;242;242;82;land;true;plains;1
578;206;196;243;land;false;plains;1
579;191;187;203;land;false;desert;1
580;186;222;249;land;false;plains;1
581;234;219;166;land;false;forest;1
582;208;205;137;land;false;mountain;1
583;228;214;229;land;false;mountain;1
584;138;197;188;land;false;plains;1
585;225;102;213;land;true;plains;1
586;242;247;226;land;false;plains;1
587;237;93;221;land;false;jungle;1
588;118;216;245;land;true;plains;1
589;181;209;230;land;false;desert;1
590;165;193;194;land;false;plains;1
591;125;210;178;land;false;jungle;1
592;237;215;68;land;false;jungle;1
593;101;239;248;land;false;mountain;1
594;155;147;249;land;false;forest;1
595;168;203;207;land;true;plains;1
596;234;221;177;land;false;forest;1
597;214;178;219;land;false;hills;1
598;253;226;154;land;false;hills;1
599;235;144;207;land;false;forest;1
600;234;148;119;land;false;mountain;1
601;233;129;193;land;false;desert;1
602;178;228;198;land;false;plains;1
603;41;228;243;land;false;jungle;1
604;167;185;226;land;false;forest;1
605;220;205;204;land;true;plains;1
606;215;90;208;land;false;plains;1
607;245;187;85;land;false;plains;1
608;247;178;178;land;false;plains;1
609;215;179;173;land;false;plains;1
610;182;153;174;land;false;forest;1
611;225;50;254;land;false;plains;1
612;103;170;249;land;false;desert;1
613;232;245;57;land;false;marsh;1
614;183;254;162;land;false;mountain;1
615;216;146;195;land;false;mountain;1
616;165;152;245;land;false;plains;1
617;185;181;252;land;false;plains;1
618;134;134;253;land;false;mountain;1
619;175;152;213;land;false;plains;1
620;184;190;182;land;false;plains;1
621;187;129;204;land;false;forest;1
622;107;195;200;land;false;jungle;1
623;170;252;82;land;false;mountain;1
624;164;209;172;land;false;plains;1
625;71;239;215;land;false;plains;1
626;177;226;191;land;false;forest;1
627;239;161;187;land;false;plains;1
628;147;161;238;land;false;plains;1
629;234;242;29;land;false;mountain;1
630;245;210;83;land;false;plains;1
631;216;253;75;land;false;hills;1
632;246;192;132;land;false;mountain;1
633;150;249;209;land;false;jungle;1
634;247;119;213;land;false;mountain;1
635;74;249;246;land;false;plains;1
636;228;143;227;land;true;jungle;1
637;123;213;207;land;false;mountain;1
638;149;190;166;land;false;hills;1
639;250;199;52;land;false;jungle;1
640;187;154;191;land;false;plains;1
641;192;127;194;land;false;plains;1
642;212;169;125;land;true;jungle;1
643;247;151;231;land;true;plains;1
644;213;248;80;land;false;hills;1
645;249;114;171;land;true;plains;1
646;246;218;83;land;false;plains;1
647;236;137;154;land;false;plains;1
648;200;122;192;land;false;hills;1
649;100;176;250;land;false;hills;1
650;205;236;120;land;false;forest;1
651;244;202;123;land;false;urban;1
652;204;193;247;land;true;plains;1
653;213;226;188;land;false;jungle;1
654;230;240;68;land;false;plains;1
655;139;215;189;land;false;plains;1
656;135;221;213;land;false;mountain;1
657;245;115;241;land;false;marsh;1
658;227;88;189;land;true;jungle;1
659;92;178;240;land;false;plains;1
660;184;249;204;land;false;plains;1
661;166;239;183;land;false;desert;1
662;202;157;197;land;false;plains;1
663;240;211;236;land;false;forest;1
664;178;106;237;land;false;plains;1
665;52;248;205;land;false;forest;1
666;173;201;191;land;true;jungle;1
667;247;223;220;land;false;hills;1
668;175;244;147;land;false;forest;1
669;119;230;223;land;false;mountain;1
670;243;246;194;land;false;forest;1
671;238;202;213;land;false;plains;1
672;0;254;254;land;false;marsh;1
673;242;212;184;land;false;mountain;1
674;240;214;167;land;false;plains;1
675;252;235;70;land;false;plains;1
676;115;214;212;land;false;jungle;1
677;207;128;252;land;false;plains;1
678;119;173;244;land;false;mountain;1
679;101;227;212;land;false;plains;1
680;230;162;200;land;false;mountain;1
681;227;213;68;land;false;mountain;1
682;214;249;194;land;true;plains;1
683;201;132;249;land;true;plains;1
684;246;141;207;land;true;plains;1
685;220;241;142;land;false;jungle;1
686;205;208;106;land;false;mountain;1
687;231;197;187;land;false;plains;1
688;95;206;212;land;false;plains;1
689;204;124;221;land;false;plains;1
690;200;154;242;land;false;desert;1
691;142;182;205;land;false;forest;1
692;126;250;227;land;false;hills;1
693;199;215;113;land;false;forest;1
694;80;226;222;land;true;plains;1
695;82;216;208;land;false;plains;1
696;184;146;181;land;false;hills;1
697;70;236;248;land;false;plains;1
698;251;115;225;land;false;plains;1
699;203;142;186;land;false;plains;1
700;181;210;204;land;false;forest;1
701;223;160;216;land;false;plains;1
702;181;245;152;land;false;jungle;1
703;238;209;201;land;false;forest;1
704;241;99;163;land;false;forest;1
705;253;205;233;land;false;plains;1
706;181;206;151;land;false;mountain;1
707;200;228;150;land;false;forest;1
708;185;236;100;land;false;plains;1
709;178;203;254;land;true;plains;1
710;134;227;245;land;false;hills;1
711;217;243;182;land;false;forest;1
712;216;231;130;land;false;jungle;1
713;44;246;251;land;false;mountain;1
714;241;252;71;land;false;mountain;1
715;142;182;209;land;false;plains;1
716;245;246;47;land;false;plains;1
717;234;99;181;land;true;plains;1
718;253;252;80;land;false;plains;1
719;235;202;101;land;false;plains;1
720;227;196;136;land;false;mountain;1
721;253;176;195;land;false;plains;1
722;228;212;69;land;false;mountain;1
723;238;174;220;land;false;mountain;1
724;254;174;95;land;false;plains;1
725;157;140;235;land;false;mountain;1
726;125;150;241;land;false;plains;1
727;171;191;204;land;false;mountain;1
728;195;208;209;land;false;plains;1
729;210;253;92;land;false;plains;1
730;146;209;175;land;false;mountain;1
731;254;247;103;land;false;plains;1
732;198;129;187;land;false;mountain;1
733;111;147;252;land;true;plains;1
734;195;196;128;land;false;hills;1
735;170;191;236;land;false;mountain;1
736;195;189;167;land;false;plains;1
737;233;234;146;land;true;plains;1
738;239;188;108;land;true;plains;1
739;199;181;249;land;false;desert;1
740;217;240;127;land;false;jungle;1
741;181;197;186;land;false;plains;1
742;253;225;254;land;false;plains;1
743;184;220;150;land;false;hills;1
744;137;243;233;land;false;hills;1
745;219;187;101;land;false;desert;1
746;131;230;223;land;false;forest;1
747;194;213;250;land;false;mountain;1
748;214;184;137;land;false;forest;1
749;210;240;230;land;false;forest;1
750;220;58;236;land;false;desert;1
751;159;241;165;land;false;plains;1
752;107;229;178;land;false;mountain;1
753;180;249;189;land;false;plains;1
754;187;171;211;land;false;forest;1
755;242;249;190;land;false;desert;1
756;81;237;186;land;false;plains;1
757;240;165;167;land;false;desert;1
758;206;190;176;land;false;jungle;1
759;237;220;172;land;false;mountain;1
760;116;157;237;land;false;plains;1
761;254;240;102;land;false;forest;1
762;144;167;246;land;false;forest;1
763;166;241;241;land;false;forest;1
764;189;238;165;land;false;jungle;1
765;231;234;210;land;false;plains;1
766;79;186;241;land;false;marsh;1
767;242;97;232;land;false;plains;1
768;97;248;186;land;true;plains;1
769;254;205;250;land;false;plains;1
770;217;212;125;land;false;desert;1
771;235;226;201;land;false;jungle;1
772;212;148;248;land;false;marsh;1
773;249;187;172;land;true;plains;1
774;129;223;201;land;false;jungle;1
775;231;223;201;land;false;plains;1
776;232;207;90;land;true;plains;1
777;52;233;241;land;false;plains;1
778;237;178;106;land;false;plains;1
779;45;252;234;land;false;plains;1
780;82;234;198;land;false;plains;1
781;188;176;245;land;false;plains;1
782;162;235;139;land;false;plains;1
783;236;127;209;land;false;plains;1
784;202;112;200;land;false;plains;1
785;169;224;139;land;false;jungle;1
786;245;94;182;land;false;plains;1
787;157;221;213;land;false;mountain;1
788;241;195;197;land;true;plains;1
789;179;184;238;land;true;plains;1
790;248;145;110;land;true;plains;1
791;247;138;253;land;true;plains;1
792;218;173;214;land;false;plains;1
793;222;233;128;land;true;plains;1
794;229;154;136;land;false;marsh;1
795;250;162;155;land;false;plains;1
796;138;164;205;land;false;urban;1
797;189;231;107;land;false;desert;1
798;254;221;235;land;false;mountain;1
799;226;248;43;land;false;marsh;1
800;221;104;182;land;false;urban;1
801;181;227;97;land;true;plains;1
802;165;208;154;land;false;plains;1
803;181;245;85;land;true;plains;1
804;82;240;225;land;false;jungle;1
805;178;205;162;land;true;marsh;1
806;194;116;208;land;false;hills;1
807;173;201;231;land;false;jungle;1
808;141;203;219;land;true;plains;1
809;244;110;157;land;false;plains;1
810;135;149;217;land;false;plains;1
